time,humidity,prediction,scoring_id,scoring_timestamp
10719,23,91.80461325,d259458e4b759ae66dce820ba685cd82-2190,2022-08-09 07:30:12.401
10725,23,91.79853728,d259458e4b759ae66dce820ba685cd82-2191,2022-08-09 07:30:12.401
10732,24,91.18604319,d259458e4b759ae66dce820ba685cd82-2192,2022-08-09 07:30:12.401
10744,24,91.17389124,d259458e4b759ae66dce820ba685cd82-2193,2022-08-09 07:30:12.401
10748,24,91.16984059,d259458e4b759ae66dce820ba685cd82-2194,2022-08-09 07:30:12.401
10754,25,90.55835916,d259458e4b759ae66dce820ba685cd82-2195,2022-08-09 07:30:12.401
10769,26,89.93776378,d259458e4b759ae66dce820ba685cd82-2196,2022-08-09 07:30:12.401
10773,26,89.93371313,d259458e4b759ae66dce820ba685cd82-2197,2022-08-09 07:30:12.401
10783,26,89.9235865,d259458e4b759ae66dce820ba685cd82-2198,2022-08-09 07:30:12.401
10792,27,89.30906709,d259458e4b759ae66dce820ba685cd82-2199,2022-08-09 07:30:12.401
10801,26,89.90535858,d259458e4b759ae66dce820ba685cd82-2200,2022-08-09 07:30:12.401
10808,27,89.29286449,d259458e4b759ae66dce820ba685cd82-2201,2022-08-09 07:30:12.401
10814,27,89.28678852,d259458e4b759ae66dce820ba685cd82-2202,2022-08-09 07:30:12.401
10823,28,88.67226911,d259458e4b759ae66dce820ba685cd82-2203,2022-08-09 07:30:12.401
10828,28,88.66720579,d259458e4b759ae66dce820ba685cd82-2204,2022-08-09 07:30:12.401
10834,28,88.66112982,d259458e4b759ae66dce820ba685cd82-2205,2022-08-09 07:30:12.401
10841,29,88.04863573,d259458e4b759ae66dce820ba685cd82-2206,2022-08-09 07:30:12.401
10847,29,88.04255976,d259458e4b759ae66dce820ba685cd82-2207,2022-08-09 07:30:12.401
10859,30,87.42500236,d259458e4b759ae66dce820ba685cd82-2208,2022-08-09 07:30:12.401
10863,30,87.42095171,d259458e4b759ae66dce820ba685cd82-2209,2022-08-09 07:30:12.401
10870,30,87.41386307,d259458e4b759ae66dce820ba685cd82-2210,2022-08-09 07:30:12.401
10877,31,86.80136898,d259458e4b759ae66dce820ba685cd82-2211,2022-08-09 07:30:12.401
10886,31,86.79225502,d259458e4b759ae66dce820ba685cd82-2212,2022-08-09 07:30:12.401
8032,43,82.41752778,d259458e4b759ae66dce820ba685cd82-2213,2022-08-09 07:30:12.401
8037,39,84.83408628,d259458e4b759ae66dce820ba685cd82-2214,2022-08-09 07:30:12.401
8044,39,84.82699765,d259458e4b759ae66dce820ba685cd82-2215,2022-08-09 07:30:12.401
8054,39,84.81687102,d259458e4b759ae66dce820ba685cd82-2216,2022-08-09 07:30:12.401
8062,39,84.80876972,d259458e4b759ae66dce820ba685cd82-2217,2022-08-09 07:30:12.401
8072,39,84.7986431,d259458e4b759ae66dce820ba685cd82-2218,2022-08-09 07:30:12.401
8079,38,85.39695992,d259458e4b759ae66dce820ba685cd82-2219,2022-08-09 07:30:12.401
8084,38,85.39189661,d259458e4b759ae66dce820ba685cd82-2220,2022-08-09 07:30:12.401
8089,38,85.3868333,d259458e4b759ae66dce820ba685cd82-2221,2022-08-09 07:30:12.401
8096,38,85.37974466,d259458e4b759ae66dce820ba685cd82-2222,2022-08-09 07:30:12.401
8102,38,85.37366869,d259458e4b759ae66dce820ba685cd82-2223,2022-08-09 07:30:12.401
8110,38,85.36556739,d259458e4b759ae66dce820ba685cd82-2224,2022-08-09 07:30:12.401
8118,38,85.35746609,d259458e4b759ae66dce820ba685cd82-2225,2022-08-09 07:30:12.401
8127,38,85.34835213,d259458e4b759ae66dce820ba685cd82-2226,2022-08-09 07:30:12.401
8132,38,85.34328882,d259458e4b759ae66dce820ba685cd82-2227,2022-08-09 07:30:12.401
8137,38,85.33822551,d259458e4b759ae66dce820ba685cd82-2228,2022-08-09 07:30:12.401
8147,37,85.93350434,d259458e4b759ae66dce820ba685cd82-2229,2022-08-09 07:30:12.401
8155,38,85.31999758,d259458e4b759ae66dce820ba685cd82-2230,2022-08-09 07:30:12.401
8161,37,85.91932706,d259458e4b759ae66dce820ba685cd82-2231,2022-08-09 07:30:12.401
8169,37,85.91122576,d259458e4b759ae66dce820ba685cd82-2232,2022-08-09 07:30:12.401
8174,38,85.300757,d259458e4b759ae66dce820ba685cd82-2233,2022-08-09 07:30:12.401
8179,38,85.29569369,d259458e4b759ae66dce820ba685cd82-2234,2022-08-09 07:30:12.401
8184,38,85.29063038,d259458e4b759ae66dce820ba685cd82-2235,2022-08-09 07:30:12.401
8191,37,85.88894719,d259458e4b759ae66dce820ba685cd82-2236,2022-08-09 07:30:12.401
8196,37,85.88388388,d259458e4b759ae66dce820ba685cd82-2237,2022-08-09 07:30:12.401
8200,38,85.27442778,d259458e4b759ae66dce820ba685cd82-2238,2022-08-09 07:30:12.401
8208,37,85.87173194,d259458e4b759ae66dce820ba685cd82-2239,2022-08-09 07:30:12.401
8212,37,85.86768129,d259458e4b759ae66dce820ba685cd82-2240,2022-08-09 07:30:12.401
8225,37,85.85451668,d259458e4b759ae66dce820ba685cd82-2241,2022-08-09 07:30:12.401
8230,37,85.84945336,d259458e4b759ae66dce820ba685cd82-2242,2022-08-09 07:30:12.401
8235,37,85.84439005,d259458e4b759ae66dce820ba685cd82-2243,2022-08-09 07:30:12.401
8240,37,85.83932674,d259458e4b759ae66dce820ba685cd82-2244,2022-08-09 07:30:12.401
8254,37,85.82514947,d259458e4b759ae66dce820ba685cd82-2245,2022-08-09 07:30:12.401
8262,37,85.81704817,d259458e4b759ae66dce820ba685cd82-2246,2022-08-09 07:30:12.401
8269,37,85.80995954,d259458e4b759ae66dce820ba685cd82-2247,2022-08-09 07:30:12.401
8276,37,85.8028709,d259458e4b759ae66dce820ba685cd82-2248,2022-08-09 07:30:12.401
8281,37,85.79780759,d259458e4b759ae66dce820ba685cd82-2249,2022-08-09 07:30:12.401
8295,37,85.78363032,d259458e4b759ae66dce820ba685cd82-2250,2022-08-09 07:30:12.401
8299,37,85.77957967,d259458e4b759ae66dce820ba685cd82-2251,2022-08-09 07:30:12.401
8312,37,85.76641506,d259458e4b759ae66dce820ba685cd82-2252,2022-08-09 07:30:12.401
8322,37,85.75628843,d259458e4b759ae66dce820ba685cd82-2253,2022-08-09 07:30:12.401
8334,37,85.74413649,d259458e4b759ae66dce820ba685cd82-2254,2022-08-09 07:30:12.401
8339,37,85.73907317,d259458e4b759ae66dce820ba685cd82-2255,2022-08-09 07:30:12.401
8345,37,85.7329972,d259458e4b759ae66dce820ba685cd82-2256,2022-08-09 07:30:12.401
8355,37,85.72287058,d259458e4b759ae66dce820ba685cd82-2257,2022-08-09 07:30:12.401
8360,37,85.71780727,d259458e4b759ae66dce820ba685cd82-2258,2022-08-09 07:30:12.401
8366,37,85.71173129,d259458e4b759ae66dce820ba685cd82-2259,2022-08-09 07:30:12.401
8372,37,85.70565532,d259458e4b759ae66dce820ba685cd82-2260,2022-08-09 07:30:12.401
8380,37,85.69755402,d259458e4b759ae66dce820ba685cd82-2261,2022-08-09 07:30:12.401
8385,37,85.69249071,d259458e4b759ae66dce820ba685cd82-2262,2022-08-09 07:30:12.401
8393,37,85.68438941,d259458e4b759ae66dce820ba685cd82-2263,2022-08-09 07:30:12.401
8427,36,86.25536435,d259458e4b759ae66dce820ba685cd82-2264,2022-08-09 07:30:12.401
8433,37,85.64388292,d259458e4b759ae66dce820ba685cd82-2265,2022-08-09 07:30:12.401
8439,37,85.63780694,d259458e4b759ae66dce820ba685cd82-2266,2022-08-09 07:30:12.401
8445,37,85.63173097,d259458e4b759ae66dce820ba685cd82-2267,2022-08-09 07:30:12.401
8451,38,85.02024954,d259458e4b759ae66dce820ba685cd82-2268,2022-08-09 07:30:12.401
8457,38,85.01417357,d259458e4b759ae66dce820ba685cd82-2269,2022-08-09 07:30:12.401
8462,37,85.61451571,d259458e4b759ae66dce820ba685cd82-2270,2022-08-09 07:30:12.401
8472,37,85.60438909,d259458e4b759ae66dce820ba685cd82-2271,2022-08-09 07:30:12.401
8477,37,85.59932578,d259458e4b759ae66dce820ba685cd82-2272,2022-08-09 07:30:12.401
8495,37,85.58109786,d259458e4b759ae66dce820ba685cd82-2273,2022-08-09 07:30:12.401
8509,38,84.96151513,d259458e4b759ae66dce820ba685cd82-2274,2022-08-09 07:30:12.401
8514,38,84.95645182,d259458e4b759ae66dce820ba685cd82-2275,2022-08-09 07:30:12.401
8519,38,84.95138851,d259458e4b759ae66dce820ba685cd82-2276,2022-08-09 07:30:12.401
8524,37,85.55173065,d259458e4b759ae66dce820ba685cd82-2277,2022-08-09 07:30:12.401
8537,38,84.93316059,d259458e4b759ae66dce820ba685cd82-2278,2022-08-09 07:30:12.401
8543,37,85.53249007,d259458e4b759ae66dce820ba685cd82-2279,2022-08-09 07:30:12.401
8550,38,84.91999598,d259458e4b759ae66dce820ba685cd82-2280,2022-08-09 07:30:12.401
8558,38,84.91189468,d259458e4b759ae66dce820ba685cd82-2281,2022-08-09 07:30:12.401
8563,38,84.90683137,d259458e4b759ae66dce820ba685cd82-2282,2022-08-09 07:30:12.401
8568,38,84.90176806,d259458e4b759ae66dce820ba685cd82-2283,2022-08-09 07:30:12.401
8572,38,84.89771741,d259458e4b759ae66dce820ba685cd82-2284,2022-08-09 07:30:12.401
8577,38,84.89265409,d259458e4b759ae66dce820ba685cd82-2285,2022-08-09 07:30:12.401
8584,38,84.88556546,d259458e4b759ae66dce820ba685cd82-2286,2022-08-09 07:30:12.401
8592,39,84.27205871,d259458e4b759ae66dce820ba685cd82-2287,2022-08-09 07:30:12.401
8597,38,84.87240085,d259458e4b759ae66dce820ba685cd82-2288,2022-08-09 07:30:12.401
8602,38,84.86733754,d259458e4b759ae66dce820ba685cd82-2289,2022-08-09 07:30:12.401
8610,38,84.85923624,d259458e4b759ae66dce820ba685cd82-2290,2022-08-09 07:30:12.401
8614,38,84.85518559,d259458e4b759ae66dce820ba685cd82-2291,2022-08-09 07:30:12.401
8623,37,85.45147708,d259458e4b759ae66dce820ba685cd82-2292,2022-08-09 07:30:12.401
8630,38,84.83898299,d259458e4b759ae66dce820ba685cd82-2293,2022-08-09 07:30:12.401
8645,38,84.82379306,d259458e4b759ae66dce820ba685cd82-2294,2022-08-09 07:30:12.401
8651,38,84.81771708,d259458e4b759ae66dce820ba685cd82-2295,2022-08-09 07:30:12.401
8684,38,84.78429923,d259458e4b759ae66dce820ba685cd82-2296,2022-08-09 07:30:12.401
8693,39,84.16977982,d259458e4b759ae66dce820ba685cd82-2297,2022-08-09 07:30:12.401
8700,40,83.55728573,d259458e4b759ae66dce820ba685cd82-2298,2022-08-09 07:30:12.401
8705,39,84.15762787,d259458e4b759ae66dce820ba685cd82-2299,2022-08-09 07:30:12.401
8712,39,84.15053923,d259458e4b759ae66dce820ba685cd82-2300,2022-08-09 07:30:12.401
8717,39,84.14547592,d259458e4b759ae66dce820ba685cd82-2301,2022-08-09 07:30:12.401
8727,38,84.74075475,d259458e4b759ae66dce820ba685cd82-2302,2022-08-09 07:30:12.401
8740,39,84.12218469,d259458e4b759ae66dce820ba685cd82-2303,2022-08-09 07:30:12.401
8774,39,84.08775417,d259458e4b759ae66dce820ba685cd82-2304,2022-08-09 07:30:12.401
8791,40,83.46513346,d259458e4b759ae66dce820ba685cd82-2305,2022-08-09 07:30:12.401
8833,40,83.42260164,d259458e4b759ae66dce820ba685cd82-2306,2022-08-09 07:30:12.401
8843,40,83.41247502,d259458e4b759ae66dce820ba685cd82-2307,2022-08-09 07:30:12.401
8892,41,82.75744911,d259458e4b759ae66dce820ba685cd82-2308,2022-08-09 07:30:12.401
8901,41,82.74833515,d259458e4b759ae66dce820ba685cd82-2309,2022-08-09 07:30:12.401
8910,41,82.73922119,d259458e4b759ae66dce820ba685cd82-2310,2022-08-09 07:30:12.401
8914,41,82.73517054,d259458e4b759ae66dce820ba685cd82-2311,2022-08-09 07:30:12.401
8921,41,82.72808191,d259458e4b759ae66dce820ba685cd82-2312,2022-08-09 07:30:12.401
8928,41,82.72099327,d259458e4b759ae66dce820ba685cd82-2313,2022-08-09 07:30:12.401
8937,40,83.31728476,d259458e4b759ae66dce820ba685cd82-2314,2022-08-09 07:30:12.401
8946,41,82.70276535,d259458e4b759ae66dce820ba685cd82-2315,2022-08-09 07:30:12.401
8953,41,82.69567671,d259458e4b759ae66dce820ba685cd82-2316,2022-08-09 07:30:12.401
8990,41,82.65820821,d259458e4b759ae66dce820ba685cd82-2317,2022-08-09 07:30:12.401
8996,41,82.65213223,d259458e4b759ae66dce820ba685cd82-2318,2022-08-09 07:30:12.401
9005,41,82.64301827,d259458e4b759ae66dce820ba685cd82-2319,2022-08-09 07:30:12.401
9026,41,82.62175236,d259458e4b759ae66dce820ba685cd82-2320,2022-08-09 07:30:12.401
9033,40,83.22006918,d259458e4b759ae66dce820ba685cd82-2321,2022-08-09 07:30:12.401
9042,40,83.21095522,d259458e4b759ae66dce820ba685cd82-2322,2022-08-09 07:30:12.401
9048,41,82.59947379,d259458e4b759ae66dce820ba685cd82-2323,2022-08-09 07:30:12.401
9058,40,83.19475262,d259458e4b759ae66dce820ba685cd82-2324,2022-08-09 07:30:12.401
9062,41,82.58529652,d259458e4b759ae66dce820ba685cd82-2325,2022-08-09 07:30:12.401
9100,40,83.15222081,d259458e4b759ae66dce820ba685cd82-2326,2022-08-09 07:30:12.401
9149,41,82.4971949,d259458e4b759ae66dce820ba685cd82-2327,2022-08-09 07:30:12.401
9158,41,82.48808094,d259458e4b759ae66dce820ba685cd82-2328,2022-08-09 07:30:12.401
9163,41,82.48301763,d259458e4b759ae66dce820ba685cd82-2329,2022-08-09 07:30:12.401
9172,41,82.47390367,d259458e4b759ae66dce820ba685cd82-2330,2022-08-09 07:30:12.401
9176,41,82.46985302,d259458e4b759ae66dce820ba685cd82-2331,2022-08-09 07:30:12.401
9185,40,83.06614451,d259458e4b759ae66dce820ba685cd82-2332,2022-08-09 07:30:12.401
9204,41,82.44149848,d259458e4b759ae66dce820ba685cd82-2333,2022-08-09 07:30:12.401
9211,40,83.03981529,d259458e4b759ae66dce820ba685cd82-2334,2022-08-09 07:30:12.401
9233,38,84.22834763,d259458e4b759ae66dce820ba685cd82-2335,2022-08-09 07:30:12.401
9241,40,83.00943542,d259458e4b759ae66dce820ba685cd82-2336,2022-08-09 07:30:12.401
9246,40,83.00437211,d259458e4b759ae66dce820ba685cd82-2337,2022-08-09 07:30:12.401
9251,40,82.9993088,d259458e4b759ae66dce820ba685cd82-2338,2022-08-09 07:30:12.401
9265,40,82.98513153,d259458e4b759ae66dce820ba685cd82-2339,2022-08-09 07:30:12.401
9273,40,82.97703023,d259458e4b759ae66dce820ba685cd82-2340,2022-08-09 07:30:12.401
9311,40,82.93854906,d259458e4b759ae66dce820ba685cd82-2341,2022-08-09 07:30:12.401
9345,40,82.90411854,d259458e4b759ae66dce820ba685cd82-2342,2022-08-09 07:30:12.401
9381,40,82.8676627,d259458e4b759ae66dce820ba685cd82-2343,2022-08-09 07:30:12.401
9422,40,82.82614355,d259458e4b759ae66dce820ba685cd82-2344,2022-08-09 07:30:12.401
9456,40,82.79171303,d259458e4b759ae66dce820ba685cd82-2345,2022-08-09 07:30:12.401
9489,38,83.96910608,d259458e4b759ae66dce820ba685cd82-2346,2022-08-09 07:30:12.401
9523,37,84.54008101,d259458e4b759ae66dce820ba685cd82-2347,2022-08-09 07:30:12.401
9530,40,82.71677602,d259458e4b759ae66dce820ba685cd82-2348,2022-08-09 07:30:12.401
9535,40,82.71171271,d259458e4b759ae66dce820ba685cd82-2349,2022-08-09 07:30:12.401
9541,40,82.70563673,d259458e4b759ae66dce820ba685cd82-2350,2022-08-09 07:30:12.401
9548,40,82.6985481,d259458e4b759ae66dce820ba685cd82-2351,2022-08-09 07:30:12.401
9555,40,82.69145946,d259458e4b759ae66dce820ba685cd82-2352,2022-08-09 07:30:12.401
9561,40,82.68538349,d259458e4b759ae66dce820ba685cd82-2353,2022-08-09 07:30:12.401
9568,40,82.67829485,d259458e4b759ae66dce820ba685cd82-2354,2022-08-09 07:30:12.401
9575,40,82.67120622,d259458e4b759ae66dce820ba685cd82-2355,2022-08-09 07:30:12.401
9584,39,83.26749771,d259458e4b759ae66dce820ba685cd82-2356,2022-08-09 07:30:12.401
9617,37,84.44489076,d259458e4b759ae66dce820ba685cd82-2357,2022-08-09 07:30:12.401
9653,39,83.19762401,d259458e4b759ae66dce820ba685cd82-2358,2022-08-09 07:30:12.401
9687,40,82.55778804,d259458e4b759ae66dce820ba685cd82-2359,2022-08-09 07:30:12.401
9721,40,82.52335752,d259458e4b759ae66dce820ba685cd82-2360,2022-08-09 07:30:12.401
9754,39,83.09534512,d259458e4b759ae66dce820ba685cd82-2361,2022-08-09 07:30:12.401
9761,40,82.48285103,d259458e4b759ae66dce820ba685cd82-2362,2022-08-09 07:30:12.401
9770,39,83.07914252,d259458e4b759ae66dce820ba685cd82-2363,2022-08-09 07:30:12.401
9782,39,83.06699057,d259458e4b759ae66dce820ba685cd82-2364,2022-08-09 07:30:12.401
9793,39,83.05585129,d259458e4b759ae66dce820ba685cd82-2365,2022-08-09 07:30:12.401
9798,39,83.05078798,d259458e4b759ae66dce820ba685cd82-2366,2022-08-09 07:30:12.401
9807,39,83.04167402,d259458e4b759ae66dce820ba685cd82-2367,2022-08-09 07:30:12.401
9813,39,83.03559804,d259458e4b759ae66dce820ba685cd82-2368,2022-08-09 07:30:12.401
9823,39,83.02547142,d259458e4b759ae66dce820ba685cd82-2369,2022-08-09 07:30:12.401
9829,39,83.01939545,d259458e4b759ae66dce820ba685cd82-2370,2022-08-09 07:30:12.401
9839,39,83.00926882,d259458e4b759ae66dce820ba685cd82-2371,2022-08-09 07:30:12.401
9845,39,83.00319285,d259458e4b759ae66dce820ba685cd82-2372,2022-08-09 07:30:12.401
9856,39,82.99205356,d259458e4b759ae66dce820ba685cd82-2373,2022-08-09 07:30:12.401
9892,39,82.95559772,d259458e4b759ae66dce820ba685cd82-2374,2022-08-09 07:30:12.401
9898,38,83.5549272,d259458e4b759ae66dce820ba685cd82-2375,2022-08-09 07:30:12.401
9903,39,82.94445844,d259458e4b759ae66dce820ba685cd82-2376,2022-08-09 07:30:12.401
9925,39,82.92217987,d259458e4b759ae66dce820ba685cd82-2377,2022-08-09 07:30:12.401
9930,39,82.91711655,d259458e4b759ae66dce820ba685cd82-2378,2022-08-09 07:30:12.401
9935,39,82.91205324,d259458e4b759ae66dce820ba685cd82-2379,2022-08-09 07:30:12.401
9940,39,82.90698993,d259458e4b759ae66dce820ba685cd82-2380,2022-08-09 07:30:12.401
9957,39,82.88977467,d259458e4b759ae66dce820ba685cd82-2381,2022-08-09 07:30:12.401
9964,39,82.88268604,d259458e4b759ae66dce820ba685cd82-2382,2022-08-09 07:30:12.401
9972,39,82.87458474,d259458e4b759ae66dce820ba685cd82-2383,2022-08-09 07:30:12.401
9983,37,84.07425636,d259458e4b759ae66dce820ba685cd82-2384,2022-08-09 07:30:12.401
9994,38,83.45771162,d259458e4b759ae66dce820ba685cd82-2385,2022-08-09 07:30:12.401
10002,37,84.05501577,d259458e4b759ae66dce820ba685cd82-2386,2022-08-09 07:30:12.401
10007,39,82.83914156,d259458e4b759ae66dce820ba685cd82-2387,2022-08-09 07:30:12.401
10012,39,82.83407825,d259458e4b759ae66dce820ba685cd82-2388,2022-08-09 07:30:12.401
10019,38,83.43239506,d259458e4b759ae66dce820ba685cd82-2389,2022-08-09 07:30:12.401
10031,38,83.42024312,d259458e4b759ae66dce820ba685cd82-2390,2022-08-09 07:30:12.401
10036,37,84.02058526,d259458e4b759ae66dce820ba685cd82-2391,2022-08-09 07:30:12.401
10049,39,82.79660974,d259458e4b759ae66dce820ba685cd82-2392,2022-08-09 07:30:12.401
10056,38,83.39492656,d259458e4b759ae66dce820ba685cd82-2393,2022-08-09 07:30:12.401
10064,39,82.78141981,d259458e4b759ae66dce820ba685cd82-2394,2022-08-09 07:30:12.401
10072,39,82.77331851,d259458e4b759ae66dce820ba685cd82-2395,2022-08-09 07:30:12.401
10076,39,82.76926786,d259458e4b759ae66dce820ba685cd82-2396,2022-08-09 07:30:12.401
10085,38,83.36555935,d259458e4b759ae66dce820ba685cd82-2397,2022-08-09 07:30:12.401
10093,38,83.35745805,d259458e4b759ae66dce820ba685cd82-2398,2022-08-09 07:30:12.401
10103,39,82.74192598,d259458e4b759ae66dce820ba685cd82-2399,2022-08-09 07:30:12.401
10108,39,82.73686267,d259458e4b759ae66dce820ba685cd82-2400,2022-08-09 07:30:12.401
10112,39,82.73281202,d259458e4b759ae66dce820ba685cd82-2401,2022-08-09 07:30:12.401
10117,39,82.7277487,d259458e4b759ae66dce820ba685cd82-2402,2022-08-09 07:30:12.401
10122,39,82.72268539,d259458e4b759ae66dce820ba685cd82-2403,2022-08-09 07:30:12.401
10127,39,82.71762208,d259458e4b759ae66dce820ba685cd82-2404,2022-08-09 07:30:12.401
10132,39,82.71255877,d259458e4b759ae66dce820ba685cd82-2405,2022-08-09 07:30:12.401
10137,38,83.31290091,d259458e4b759ae66dce820ba685cd82-2406,2022-08-09 07:30:12.401
10146,38,83.30378695,d259458e4b759ae66dce820ba685cd82-2407,2022-08-09 07:30:12.401
10151,38,83.29872364,d259458e4b759ae66dce820ba685cd82-2408,2022-08-09 07:30:12.401
10156,39,82.68825488,d259458e4b759ae66dce820ba685cd82-2409,2022-08-09 07:30:12.401
10162,37,83.89298981,d259458e4b759ae66dce820ba685cd82-2410,2022-08-09 07:30:12.401
10174,39,82.67002695,d259458e4b759ae66dce820ba685cd82-2411,2022-08-09 07:30:12.401
10179,38,83.2703691,d259458e4b759ae66dce820ba685cd82-2412,2022-08-09 07:30:12.401
10191,39,82.65281169,d259458e4b759ae66dce820ba685cd82-2413,2022-08-09 07:30:12.401
10196,38,83.25315384,d259458e4b759ae66dce820ba685cd82-2414,2022-08-09 07:30:12.401
10206,38,83.24302721,d259458e4b759ae66dce820ba685cd82-2415,2022-08-09 07:30:12.401
10217,38,83.23188793,d259458e4b759ae66dce820ba685cd82-2416,2022-08-09 07:30:12.401
10244,38,83.20454605,d259458e4b759ae66dce820ba685cd82-2417,2022-08-09 07:30:12.401
10252,38,83.19644475,d259458e4b759ae66dce820ba685cd82-2418,2022-08-09 07:30:12.401
10257,37,83.79678689,d259458e4b759ae66dce820ba685cd82-2419,2022-08-09 07:30:12.401
10265,38,83.18328014,d259458e4b759ae66dce820ba685cd82-2420,2022-08-09 07:30:12.401
10270,38,83.17821683,d259458e4b759ae66dce820ba685cd82-2421,2022-08-09 07:30:12.401
10281,38,83.16707754,d259458e4b759ae66dce820ba685cd82-2422,2022-08-09 07:30:12.401
10291,38,83.15695092,d259458e4b759ae66dce820ba685cd82-2423,2022-08-09 07:30:12.401
10296,38,83.15188761,d259458e4b759ae66dce820ba685cd82-2424,2022-08-09 07:30:12.401
10301,38,83.14682429,d259458e4b759ae66dce820ba685cd82-2425,2022-08-09 07:30:12.401
10324,38,83.12353306,d259458e4b759ae66dce820ba685cd82-2426,2022-08-09 07:30:12.401
10334,38,83.11340644,d259458e4b759ae66dce820ba685cd82-2427,2022-08-09 07:30:12.401
10339,38,83.10834313,d259458e4b759ae66dce820ba685cd82-2428,2022-08-09 07:30:12.401
10344,38,83.10327982,d259458e4b759ae66dce820ba685cd82-2429,2022-08-09 07:30:12.401
10353,37,83.69957131,d259458e4b759ae66dce820ba685cd82-2430,2022-08-09 07:30:12.401
10358,37,83.694508,d259458e4b759ae66dce820ba685cd82-2431,2022-08-09 07:30:12.401
10365,37,83.68741936,d259458e4b759ae66dce820ba685cd82-2432,2022-08-09 07:30:12.401
10389,38,83.05771001,d259458e4b759ae66dce820ba685cd82-2433,2022-08-09 07:30:12.401
10396,38,83.05062138,d259458e4b759ae66dce820ba685cd82-2434,2022-08-09 07:30:12.401
10403,37,83.64893819,d259458e4b759ae66dce820ba685cd82-2435,2022-08-09 07:30:12.401
10048,39,82.7976224,d259458e4b759ae66dce820ba685cd82-2436,2022-08-09 07:30:12.401
10053,39,82.79255909,d259458e4b759ae66dce820ba685cd82-2437,2022-08-09 07:30:12.401
10057,39,82.78850844,d259458e4b759ae66dce820ba685cd82-2438,2022-08-09 07:30:12.401
10062,39,82.78344513,d259458e4b759ae66dce820ba685cd82-2439,2022-08-09 07:30:12.401
10068,39,82.77736916,d259458e4b759ae66dce820ba685cd82-2440,2022-08-09 07:30:12.401
10078,38,83.37264799,d259458e4b759ae66dce820ba685cd82-2441,2022-08-09 07:30:12.401
10085,38,83.36555935,d259458e4b759ae66dce820ba685cd82-2442,2022-08-09 07:30:12.401
10092,38,83.35847071,d259458e4b759ae66dce820ba685cd82-2443,2022-08-09 07:30:12.401
10097,38,83.3534074,d259458e4b759ae66dce820ba685cd82-2444,2022-08-09 07:30:12.401
10107,38,83.34328078,d259458e4b759ae66dce820ba685cd82-2445,2022-08-09 07:30:12.401
10114,39,82.73078669,d259458e4b759ae66dce820ba685cd82-2446,2022-08-09 07:30:12.401
10119,38,83.33112883,d259458e4b759ae66dce820ba685cd82-2447,2022-08-09 07:30:12.401
10124,38,83.32606552,d259458e4b759ae66dce820ba685cd82-2448,2022-08-09 07:30:12.401
10128,38,83.32201487,d259458e4b759ae66dce820ba685cd82-2449,2022-08-09 07:30:12.401
10138,37,83.9172937,d259458e4b759ae66dce820ba685cd82-2450,2022-08-09 07:30:12.401
10145,36,84.51561052,d259458e4b759ae66dce820ba685cd82-2451,2022-08-09 07:30:12.401
10150,36,84.51054721,d259458e4b759ae66dce820ba685cd82-2452,2022-08-09 07:30:12.401
10155,36,84.5054839,d259458e4b759ae66dce820ba685cd82-2453,2022-08-09 07:30:12.401
10160,36,84.50042058,d259458e4b759ae66dce820ba685cd82-2454,2022-08-09 07:30:12.401
10165,36,84.49535727,d259458e4b759ae66dce820ba685cd82-2455,2022-08-09 07:30:12.401
10172,35,85.09367409,d259458e4b759ae66dce820ba685cd82-2456,2022-08-09 07:30:12.401
10177,35,85.08861078,d259458e4b759ae66dce820ba685cd82-2457,2022-08-09 07:30:12.401
10181,35,85.08456013,d259458e4b759ae66dce820ba685cd82-2458,2022-08-09 07:30:12.401
10186,35,85.07949682,d259458e4b759ae66dce820ba685cd82-2459,2022-08-09 07:30:12.401
10196,34,85.67477565,d259458e4b759ae66dce820ba685cd82-2460,2022-08-09 07:30:12.401
10201,34,85.66971234,d259458e4b759ae66dce820ba685cd82-2461,2022-08-09 07:30:12.401
10206,35,85.05924357,d259458e4b759ae66dce820ba685cd82-2462,2022-08-09 07:30:12.401
10210,34,85.66059838,d259458e4b759ae66dce820ba685cd82-2463,2022-08-09 07:30:12.401
10218,34,85.65249708,d259458e4b759ae66dce820ba685cd82-2464,2022-08-09 07:30:12.401
10222,34,85.64844643,d259458e4b759ae66dce820ba685cd82-2465,2022-08-09 07:30:12.401
10230,34,85.64034513,d259458e4b759ae66dce820ba685cd82-2466,2022-08-09 07:30:12.401
10235,34,85.63528182,d259458e4b759ae66dce820ba685cd82-2467,2022-08-09 07:30:12.401
10243,34,85.62718052,d259458e4b759ae66dce820ba685cd82-2468,2022-08-09 07:30:12.401
10251,33,86.22448467,d259458e4b759ae66dce820ba685cd82-2469,2022-08-09 07:30:12.401
10256,33,86.21942136,d259458e4b759ae66dce820ba685cd82-2470,2022-08-09 07:30:12.401
10261,34,85.6089526,d259458e4b759ae66dce820ba685cd82-2471,2022-08-09 07:30:12.401
10266,34,85.60388929,d259458e4b759ae66dce820ba685cd82-2472,2022-08-09 07:30:12.401
10273,33,86.2022061,d259458e4b759ae66dce820ba685cd82-2473,2022-08-09 07:30:12.401
10289,34,85.58059805,d259458e4b759ae66dce820ba685cd82-2474,2022-08-09 07:30:12.401
